,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
7862,James Maddison ,10,ENG,AM,26-115,89,0,1,0,0,1,0,1,0,40,1,0,0
7863,   Kelechi Iheanacho ,14,NGA,AM,26-166,1,0,0,0,0,0,0,0,0,2,0,0,0
7864,Kiernan Dewsbury-Hall ,22,ENG,DM,24-193,90,0,0,0,0,2,0,0,0,59,2,3,3
7865,Wilfred Ndidi ,25,NGA,DM,26-092,73,0,0,0,0,0,0,0,0,60,2,3,1
7866,   Boubakary Soumaré ,42,FRA,DM,24-019,17,0,0,0,0,0,0,1,0,11,0,0,0
7867,Timothy Castagne ,27,BEL,LB,27-103,90,0,0,0,0,1,0,0,0,78,3,3,5
7868,Harry Souttar ,15,AUS,CB,24-147,90,0,0,0,0,1,0,0,0,79,1,3,1
7869,Daniel Amartey ,18,GHA,CB,28-087,90,0,0,0,0,1,0,0,0,68,0,0,2
7870,Ricardo Pereira ,21,POR,RB,29-163,90,0,0,0,0,0,0,0,0,76,1,1,1
7871,Daniel Iversen ,31,DEN,GK,25-242,90,0,0,0,0,0,0,0,0,36,0,0,0
7872,Ollie Watkins ,11,ENG,FW,27-078,90,0,1,0,0,4,3,0,0,22,0,0,0
7873,Jacob Ramsey ,41,ENG,LW,21-294,90,1,0,0,0,3,1,0,0,44,1,1,0
7874,Leon Bailey ,31,JAM,RW,25-221,64,0,1,0,0,2,0,0,0,27,0,0,0
7875,   Bertrand Traoré ,9,BFA,RW,27-193,26,0,0,0,0,2,0,0,0,12,0,0,0
7876,Emi Buendía ,10,ARG,AM,26-083,89,1,0,0,0,1,1,0,0,37,2,0,1
7877,   Jhon Durán ,22,COL,AM,19-095,1,0,0,0,0,1,0,0,0,2,0,0,0
7878,Douglas Luiz ,6,BRA,DM,24-313,90,1,0,0,0,3,2,0,0,63,2,2,1
7879,John McGinn ,7,SCO,DM,28-151,89,0,0,0,0,0,0,1,0,39,1,0,1
7880,   Calum Chambers ,16,ENG,DM,28-057,1,0,0,0,0,0,0,0,0,0,0,0,0
7881,Álex Moreno ,15,ESP,LB,29-283,90,0,0,0,0,1,1,0,0,52,1,0,0
7882,Tyrone Mings ,5,ENG,CB,30-005,90,0,1,0,0,2,1,0,0,89,1,1,3
7883,Ezri Konsa ,4,ENG,CB,25-146,90,0,0,0,0,1,0,0,0,68,2,0,1
7884,Matty Cash ,2,POL,RB,25-223,90,0,0,0,0,0,0,0,0,71,6,1,1
7885,Emiliano Martínez ,1,ARG,GK,30-197,90,0,0,0,0,0,0,0,0,50,0,0,0
7886,Dominic Solanke ,9,ENG,FW,25-185,90,0,0,0,0,3,1,0,0,32,0,0,1
7887,Philip Billing ,29,DEN,FW,26-280,89,0,0,0,0,2,1,1,0,46,1,1,1
7888,   Kieffer Moore ,21,WAL,FW,30-222,1,0,0,0,0,0,0,0,0,0,0,0,0
7889,Jaidon Anthony ,32,ENG,LM,23-107,58,0,0,0,0,1,0,0,0,36,0,1,2
7890,   Antoine Semenyo ,24,GHA,"LM,RM",23-070,32,0,0,0,0,0,0,0,0,14,0,0,1
7891,Jefferson Lerma ,8,COL,CM,28-144,90,0,0,0,0,1,0,1,0,46,2,3,5
7892,Joe Rothwell ,14,ENG,CM,28-066,58,0,0,0,0,0,0,0,0,20,1,0,0
7893,   Hamed Junior Traorè ,22,CIV,CM,23-030,32,0,0,0,0,0,0,0,0,19,5,0,0
7894,Dango Ouattara ,11,BFA,RM,21-035,89,0,0,0,0,2,1,0,0,30,4,0,2
7895,   Matías Viña ,18,URU,"LM,RM",25-129,1,0,0,0,0,0,0,0,0,2,0,0,0
7896,Lloyd Kelly ,5,ENG,LB,24-163,90,0,0,0,0,0,0,0,0,69,1,2,2
7897,Marcos Senesi ,25,ARG,CB,25-312,90,0,0,0,0,1,0,1,0,68,2,1,1
7898,Jack Stephens ,3,ENG,CB,29-050,90,0,0,0,0,0,0,1,0,59,2,3,3
7899,Adam Smith ,15,ENG,RB,31-323,78,0,0,0,0,0,0,0,0,36,1,1,0
7900,   David Brooks ,7,WAL,RB,25-253,12,0,0,0,0,0,0,0,0,4,1,0,0
7901,Neto ,13,BRA,GK,33-242,90,0,0,0,0,0,0,0,0,19,0,0,0
7902,Che Adams ,10,SCO,FW,26-248,69,1,0,0,0,3,1,0,0,22,1,0,0
7903,   Sekou Mara ,18,FRA,FW,20-231,21,0,1,0,0,1,1,0,0,12,1,0,2
7904,Theo Walcott ,32,ENG,FW,34-002,90,1,1,0,0,1,1,0,0,27,0,0,0
7905,Mohamed Elyounoussi ,24,NOR,LM,28-226,69,0,0,0,0,1,0,0,0,37,3,1,1
7906,   Kamaldeen Sulemana ,20,GHA,LM,21-031,21,0,0,0,0,0,0,1,0,15,1,0,0
7907,Roméo Lavia ,45,BEL,CM,19-071,90,0,0,0,0,0,0,0,0,74,1,1,0
7908,James Ward-Prowse ,8,ENG,CM,28-137,90,1,0,1,1,4,1,0,0,93,2,2,1
7909,Stuart Armstrong ,17,SCO,RM,30-353,69,0,0,0,0,1,0,0,0,46,0,0,1
7910,   Carlos Alcaraz ,26,ARG,RM,20-108,21,0,0,0,0,1,0,0,0,17,1,0,0
7911,Romain Perraud ,15,FRA,LB,25-177,90,0,0,0,0,1,1,0,0,60,1,0,1
7912,Armel Bella Kotchap ,37,GER,CB,21-097,6,0,0,0,0,0,0,0,0,3,0,0,0
7913,   Mohammed Salisu ,22,GHA,CB,23-335,84,0,0,0,0,3,0,0,0,58,1,1,3
7914,Jan Bednarek ,35,POL,CB,26-340,33,0,0,0,0,0,0,0,0,12,0,1,0
7915,   Ainsley Maitland-Niles ,3,ENG,CB,25-201,57,0,0,0,0,1,1,0,0,38,1,1,1
7916,Kyle Walker-Peters ,2,ENG,RB,25-339,90,0,0,0,0,1,0,0,0,71,0,1,1
7917,Gavin Bazunu ,31,IRL,GK,21-026,90,0,0,0,0,0,0,0,0,21,0,0,0
7918,Harry Kane ,10,ENG,FW,29-233,90,1,0,0,0,4,1,0,0,25,0,0,0
7919,Son Heung-min ,7,KOR,AM,30-253,90,0,1,0,0,2,0,0,0,30,2,1,0
7920,Richarlison ,9,BRA,AM,25-312,4,0,0,0,0,0,0,0,0,2,0,0,0
7921,   Dejan Kulusevski ,21,SWE,AM,22-327,81,0,1,0,0,2,0,0,0,39,0,1,0
7922,   Pape Matar Sarr ,29,SEN,AM,20-185,5,0,0,0,0,1,0,0,0,14,0,0,2
7923,Pierre Højbjerg ,5,DEN,CM,27-225,90,0,0,0,0,0,0,0,0,73,2,2,0
7924,Oliver Skipp ,4,ENG,CM,22-183,90,0,0,0,0,0,0,1,0,61,4,1,1
7925,Ben Davies ,33,WAL,WB,29-328,36,0,0,0,0,0,0,0,0,11,0,0,0
7926,   Ivan Perišić ,14,CRO,WB,34-044,54,1,0,0,0,3,1,0,0,35,0,0,2
7927,Pedro Porro ,23,ESP,WB,23-186,85,1,0,0,0,3,1,0,0,67,2,0,0
7928,   Emerson ,12,BRA,WB,24-063,5,0,0,0,0,0,0,0,0,4,0,0,0
7929,Clément Lenglet ,34,FRA,CB,27-274,90,0,0,0,0,1,0,0,0,64,6,1,1
7930,Eric Dier ,15,ENG,CB,29-062,90,0,0,0,0,1,0,0,0,71,0,1,0
7931,Cristian Romero ,17,ARG,CB,24-325,90,0,0,0,0,0,0,0,0,66,3,2,1
7932,Fraser Forster ,20,ENG,GK,35-001,90,0,0,0,0,0,0,0,0,32,0,0,0
7933,João Félix ,11,POR,FW,23-128,85,1,0,0,0,4,2,0,0,32,1,0,0
7934,   Carney Chukwuemeka ,30,ENG,LW,19-149,5,0,0,0,0,0,0,0,0,6,0,0,0
7935,Christian Pulisic ,10,USA,LW,24-181,61,0,0,0,0,0,0,0,0,32,0,1,2
7936,   Conor Gallagher ,23,ENG,"RW,LW",23-040,29,0,0,0,0,0,0,0,0,15,0,0,1
7937,Kai Havertz ,29,GER,"RW,FW",23-280,90,1,0,1,1,5,3,0,0,46,0,1,0
7938,Ben Chilwell ,21,ENG,LM,26-087,90,0,0,0,0,1,1,0,0,91,1,2,4
7939,Mateo Kovačić ,8,CRO,CM,28-316,80,0,0,0,0,2,0,0,0,80,2,1,0
7940,   Ruben Loftus-Cheek ,12,ENG,CM,27-054,10,0,0,0,0,0,0,0,0,8,1,0,0
7941,Enzo Fernández ,5,ARG,CM,22-060,90,0,0,0,0,3,0,0,0,84,5,0,0
7942,Reece James ,24,ENG,RM,23-100,90,0,0,0,0,2,0,1,0,58,1,0,1
7943,Benoît Badiashile ,4,FRA,CB,21-357,90,0,0,0,0,1,0,0,0,79,0,2,1
7944,Kalidou Koulibaly ,26,SEN,CB,31-271,90,0,0,0,0,0,0,1,0,62,2,0,1
7945,Wesley Fofana ,33,FRA,CB,22-091,86,0,0,0,0,1,0,0,0,65,2,1,0
7946,   Trevoh Chalobah ,14,ENG,CB,23-256,4,0,0,0,0,0,0,0,0,4,0,0,0
7947,Kepa Arrizabalaga ,1,ESP,GK,28-166,90,0,0,0,0,0,0,0,0,39,0,0,0
7948,Demarai Gray ,11,ENG,FW,26-263,90,0,0,0,0,1,0,0,0,31,1,0,1
7949,Dwight McNeil ,7,ENG,"LW,LM",23-116,90,0,0,0,0,3,0,1,0,31,4,0,0
7950,Alex Iwobi ,17,NGA,"RW,RM",26-319,90,0,0,0,0,1,1,0,0,37,1,0,1
7951,Amadou Onana ,8,BEL,CM,21-214,90,0,0,0,0,1,0,0,0,41,2,1,0
7952,Idrissa Gana Gueye ,27,SEN,CM,33-173,78,0,0,0,0,0,0,1,0,31,4,1,2
7953,   Ellis Simms ,50,ENG,FW,22-072,12,1,0,0,0,2,1,0,0,5,0,0,0
7954,Abdoulaye Doucouré ,16,MLI,CM,30-076,90,1,1,0,0,1,1,0,0,27,2,0,4
7955,Ben Godfrey ,22,ENG,"LB,RB",25-062,90,0,0,0,0,1,0,0,0,38,1,1,1
7956,James Tarkowski ,2,ENG,CB,30-119,90,0,1,0,0,1,0,0,0,34,2,1,7
7957,Michael Keane ,5,ENG,CB,30-066,90,0,0,0,0,1,0,0,0,51,1,1,1
7958,Séamus Coleman ,23,IRL,RB,34-158,83,0,0,0,0,0,0,0,0,42,2,1,1
7959,   Vitaliy Mykolenko ,19,UKR,LB,23-293,7,0,0,0,0,0,0,0,0,6,0,0,0
7960,Jordan Pickford ,1,ENG,GK,29-011,90,0,0,0,0,0,0,0,0,30,0,0,0
7961,Leandro Trossard ,19,BEL,FW,28-105,64,0,1,0,0,1,0,0,0,37,0,0,3
7962,   Gabriel Jesus ,9,BRA,FW,25-350,26,0,0,0,0,1,0,0,0,14,0,0,0
7963,Martinelli ,11,BRA,LW,21-274,82,1,0,0,0,1,1,0,0,41,0,0,1
7964,   Emile Smith Rowe ,10,ENG,LW,22-234,8,0,0,0,0,0,0,0,0,5,0,0,0
7965,Bukayo Saka ,7,ENG,RW,21-195,90,2,1,0,0,3,2,0,0,54,1,0,2
7966,Granit Xhaka ,34,SUI,LM,30-173,90,1,0,0,0,2,1,0,0,71,4,0,1
7967,Thomas Partey ,5,GHA,"CM,RB",29-279,90,0,0,0,0,2,0,0,0,92,3,0,0
7968,Martin Ødegaard ,8,NOR,RM,24-092,90,0,0,0,0,3,1,0,0,71,1,0,1
7969,Oleksandr Zinchenko ,35,UKR,LB,26-094,64,0,0,0,0,1,0,0,0,59,2,1,2
7970,   Kieran Tierney ,3,SCO,LB,25-287,26,0,1,0,0,0,0,0,0,23,0,0,1
7971,Gabriel Dos Santos ,6,BRA,CB,25-090,85,0,0,0,0,0,0,0,0,72,0,0,2
7972,   Jakub Kiwior ,15,POL,CB,23-032,5,0,0,0,0,0,0,0,0,7,1,0,0
7973,Rob Holding ,16,ENG,CB,27-180,90,0,0,0,0,1,0,0,0,85,2,0,1
7974,Ben White ,4,ENG,RB,25-162,82,0,1,0,0,0,0,0,0,65,1,3,0
7975,   Jorginho ,20,ITA,"CM,RB",31-089,8,0,0,0,0,0,0,0,0,12,0,0,0
7976,Aaron Ramsdale ,1,ENG,GK,24-309,90,0,0,0,0,0,0,0,0,30,0,0,0
7977,Odsonne Édouard ,22,FRA,FW,25-062,64,0,0,0,0,0,0,0,0,25,0,0,2
7978,   Jordan Ayew ,9,GHA,LW,31-189,26,0,0,0,0,1,0,0,0,12,0,1,0
7979,Wilfried Zaha ,11,CIV,"LW,FW",30-129,90,0,0,0,0,3,2,0,0,38,0,0,1
7980,Michael Olise ,7,FRA,RW,21-097,81,0,0,0,0,2,0,0,0,52,2,2,2
7981,   Eberechi Eze ,10,ENG,RW,24-263,9,0,0,0,0,1,1,0,0,6,0,0,0
7982,Jeffrey Schlupp ,15,GHA,AM,30-086,81,1,0,0,0,1,1,0,0,34,2,0,1
7983,   Naouirou Ahamada ,29,FRA,AM,20-355,9,0,0,0,0,0,0,0,0,2,0,0,0
7984,Cheick Doucouré ,28,MLI,DM,23-070,90,0,0,0,0,0,0,0,0,46,4,4,0
7985,Luka Milivojević ,4,SRB,DM,31-346,64,0,0,0,0,0,0,0,0,35,1,4,3
7986,   Will Hughes ,19,ENG,DM,27-336,26,0,0,0,0,0,0,0,0,13,2,0,0
7987,Tyrick Mitchell ,3,ENG,LB,23-199,90,0,0,0,0,0,0,0,0,39,2,0,2
7988,Marc Guéhi ,6,ENG,CB,22-249,90,0,0,0,0,0,0,0,0,71,2,4,1
7989,James Tomkins ,5,ENG,CB,33-355,90,0,0,0,0,1,1,1,0,48,1,2,1
7990,Joel Ward ,2,ENG,RB,33-141,90,0,0,0,0,0,0,0,0,53,2,1,1
7991,Joseph Whitworth ,41,ENG,GK,19-018,90,0,0,0,0,0,0,0,0,39,0,0,0
7992,Julián Álvarez ,19,ARG,FW,23-060,90,1,0,0,0,3,2,0,0,28,0,0,0
7993,Jack Grealish ,10,ENG,LW,27-203,88,1,1,0,0,3,3,0,0,70,0,0,1
7994,   Cole Palmer ,80,ENG,LW,20-330,2,0,0,0,0,0,0,0,0,3,0,0,0
7995,Riyad Mahrez ,26,ALG,RW,32-039,90,0,1,0,0,4,0,0,0,86,1,0,2
7996,İlkay Gündoğan ,8,GER,CM,32-159,90,1,0,0,0,3,1,0,0,62,0,0,1
7997,Kevin De Bruyne ,17,BEL,CM,31-277,90,1,1,0,0,1,1,0,0,85,1,1,0
7998,Rodri ,16,ESP,DM,26-283,82,0,0,0,0,3,1,1,0,105,2,0,0
7999,   Bernardo Silva ,20,POR,DM,28-234,8,0,0,0,0,0,0,0,0,15,0,1,0
8000,John Stones ,5,ENG,DM,28-308,90,0,0,0,0,0,0,0,0,80,2,0,1
8001,Nathan Aké ,6,NED,LB,28-042,90,0,0,0,0,0,0,0,0,109,0,1,2
8002,Rúben Dias ,3,POR,CB,25-322,90,0,0,0,0,0,0,0,0,101,0,1,0
8003,Manuel Akanji ,25,SUI,RB,27-256,90,0,0,0,0,0,0,0,0,88,1,0,2
8004,Ederson ,31,BRA,GK,29-227,90,0,0,0,0,0,0,0,0,36,0,0,0
8005,Cody Gakpo ,18,NED,"FW,LW",23-329,81,0,0,0,0,1,0,0,0,26,0,0,0
8006,   James Milner ,7,ENG,LM,37-087,9,0,0,0,0,0,0,0,0,4,0,0,0
8007,Diogo Jota ,20,POR,LW,26-118,69,0,1,0,0,0,0,0,0,22,1,1,0
8008,   Roberto Firmino ,9,BRA,"AM,FW",31-181,21,0,0,0,0,0,0,0,0,4,0,0,0
8009,Mohamed Salah ,11,EGY,RW,30-290,69,1,0,0,0,2,1,1,0,17,0,0,1
8010,   Darwin Núñez ,27,URU,"FW,LW",23-281,21,0,0,0,0,0,0,0,0,3,0,0,0
8011,Jordan Henderson ,14,ENG,"LM,DM,CM",32-288,90,0,0,0,0,0,0,0,0,51,1,2,0
8012,Fabinho ,3,BRA,"CM,DM,RM",29-160,90,0,0,0,0,0,0,0,0,33,2,1,2
8013,Harvey Elliott ,19,ENG,RM,19-362,69,0,0,0,0,1,0,0,0,35,1,1,0
8014,   Alex Oxlade-Chamberlain ,15,ENG,RW,29-229,21,0,0,0,0,0,0,0,0,8,0,0,1
8015,Andrew Robertson ,26,SCO,LB,29-021,69,0,0,0,0,0,0,0,0,36,2,0,1
8016,   Kostas Tsimikas ,21,GRE,LB,26-324,21,0,0,0,0,0,0,0,0,8,0,0,0
8017,Virgil van Dijk ,4,NED,CB,31-267,90,0,0,0,0,0,0,0,0,63,4,1,0
8018,Ibrahima Konaté ,5,FRA,CB,23-311,90,0,0,0,0,0,0,0,0,48,0,1,1
8019,Trent Alexander-Arnold ,66,ENG,RB,24-176,90,0,0,0,0,0,0,0,0,45,1,2,2
8020,Alisson ,1,BRA,GK,30-181,90,0,0,0,0,0,0,0,0,47,0,0,0
8021,Gabriel Jesus ,9,BRA,FW,25-363,59,2,0,1,1,3,1,0,0,46,1,0,2
8022,   Bukayo Saka ,7,ENG,RW,21-208,31,0,0,0,0,0,0,0,0,17,1,0,0
8023,Martinelli ,11,BRA,LW,21-287,90,0,1,0,0,4,1,0,0,61,0,1,0
8024,Leandro Trossard ,19,BEL,"RW,FW",28-118,90,0,1,0,0,0,0,0,0,54,0,2,2
8025,Granit Xhaka ,34,SUI,LM,30-186,85,1,0,0,0,1,1,0,0,57,1,2,1
8026,   Fabio Vieira ,21,POR,LM,22-306,5,0,0,0,0,0,0,0,0,2,0,0,0
8027,Thomas Partey ,5,GHA,CM,29-292,59,0,0,0,0,0,0,0,0,52,1,1,1
8028,   Jorginho ,20,ITA,CM,31-102,31,0,0,0,0,0,0,0,0,36,1,0,1
8029,Martin Ødegaard ,8,NOR,RM,24-105,84,0,1,0,0,0,0,0,0,63,3,0,3
8030,   Emile Smith Rowe ,10,ENG,RM,22-247,6,0,0,0,0,0,0,0,0,1,0,0,0
8031,Oleksandr Zinchenko ,35,UKR,LB,26-107,84,0,0,0,0,1,0,0,0,116,1,1,0
8032,   Kieran Tierney ,3,SCO,LB,25-300,6,0,0,0,0,0,0,0,0,8,0,0,0
8033,Gabriel Dos Santos ,6,BRA,CB,25-103,90,0,0,0,0,2,0,0,0,98,2,1,0
8034,Rob Holding ,16,ENG,CB,27-193,90,0,0,0,0,0,0,0,0,75,1,0,1
8035,Ben White ,4,ENG,RB,25-175,90,1,0,0,0,1,1,0,0,74,3,0,1
8036,Aaron Ramsdale ,1,ENG,GK,24-322,90,0,0,0,0,0,0,0,0,24,0,0,0
8037,Brenden Aaronson ,7,USA,FW,22-161,64,0,0,0,0,1,1,0,0,25,2,2,1
8038,   Weston McKennie ,28,USA,LM,24-216,26,0,0,0,0,0,0,0,0,4,0,0,0
8039,Crysencio Summerville ,10,NED,LW,21-153,73,0,0,0,0,2,1,0,0,21,1,0,0
8040,   Georginio Rutter ,24,FRA,LW,20-346,17,0,0,0,0,0,0,0,0,8,0,0,1
8041,Luis Sinisterra ,23,COL,RW,23-288,64,0,0,0,0,0,0,0,0,28,4,0,1
8042,   Rodrigo ,19,ESP,RW,32-026,26,0,0,0,0,0,0,0,0,7,0,0,0
8043,Jack Harrison ,11,ENG,"LM,FW",26-132,84,0,0,0,0,1,1,0,0,34,0,1,0
8044,   Patrick Bamford ,9,ENG,FW,29-208,6,0,0,0,0,0,0,1,0,3,1,0,0
8045,Marc Roca ,8,ESP,CM,26-126,90,0,0,0,0,0,0,0,0,56,4,0,1
8046,Rasmus Nissen ,25,DEN,RM,25-264,90,1,0,0,0,3,2,0,0,35,1,3,3
8047,Junior Firpo ,3,ESP,LB,26-222,90,0,0,0,0,0,0,0,0,54,3,2,1
8048,Pascal Struijk ,21,NED,CB,23-233,90,0,0,0,0,0,0,0,0,39,1,1,2
8049,Robin Koch ,5,GER,CB,26-258,73,0,0,0,0,0,0,1,0,38,1,3,3
8050,   Liam Cooper ,6,SCO,CB,31-214,17,0,0,0,0,0,0,0,0,10,1,1,0
8051,Luke Ayling ,2,ENG,RB,31-219,90,0,0,0,0,0,0,0,0,54,2,0,4
8052,Illan Meslier ,1,FRA,GK,23-030,90,0,0,0,0,0,0,0,0,33,0,0,0
8053,Morgan Gibbs-White ,10,ENG,FW,23-064,90,0,0,0,0,3,2,0,0,50,3,0,1
8054,Emmanuel Dennis ,25,NGA,AM,25-137,66,0,0,0,0,4,2,0,0,23,4,2,1
8055,   Joe Worrall ,4,ENG,AM,26-081,24,0,0,0,0,0,0,0,0,10,0,0,2
8056,Brennan Johnson ,20,WAL,AM,21-313,90,1,0,0,0,5,3,1,0,24,0,0,0
8057,Danilo ,28,BRA,LM,21-337,85,0,1,0,0,3,0,0,0,34,1,0,1
8058,   Taiwo Awoniyi ,9,NGA,LM,25-232,5,0,0,0,0,0,0,0,0,3,0,0,0
8059,Remo Freuler ,23,SUI,CM,30-351,90,0,0,0,0,0,0,1,0,26,1,1,1
8060,Orel Mangala ,5,BEL,RM,25-014,85,0,0,0,0,0,0,0,0,32,2,0,3
8061,   Cheikhou Kouyaté ,21,SEN,RM,33-101,5,0,0,0,0,0,0,0,0,2,0,0,0
8062,Harry Toffolo ,15,ENG,LB,27-225,60,0,0,0,0,0,0,1,0,18,0,1,2
8063,   Renan Lodi ,32,BRA,LB,24-358,30,0,0,0,0,1,0,0,0,25,1,0,2
8064,Moussa Niakhate ,19,SEN,CB,27-024,90,0,0,0,0,0,0,0,0,26,0,1,2
8065,Felipe ,38,BRA,CB,33-320,90,0,0,0,0,1,0,0,0,47,1,1,2
8066,Neco Williams ,7,WAL,RB,21-353,90,0,0,0,0,0,0,0,0,48,2,0,1
8067,Keylor Navas ,12,CRC,GK,36-107,90,0,0,0,0,0,0,0,0,23,0,0,0
8068,Matheus Cunha ,12,BRA,"FW,AM",23-309,80,0,0,0,0,1,0,0,0,26,0,1,0
8069,   Pedro Neto ,7,POR,AM,23-023,10,0,0,0,0,1,0,0,0,9,0,0,0
8070,Matheus Nunes ,27,POR,"LW,DM",24-217,90,0,0,0,0,0,0,0,0,49,1,0,0
8071,Adama Traoré ,37,ESP,RW,27-066,64,0,0,0,0,1,0,0,0,34,0,0,0
8072,   Diego Costa ,29,ESP,FW,34-176,26,0,0,0,0,0,0,0,0,9,0,0,0
8073,João Moutinho ,28,POR,AM,36-205,45,0,0,0,0,1,0,1,0,22,1,0,0
8074,   Daniel Podence ,10,POR,"LW,AM",27-162,45,1,0,0,0,2,1,0,0,25,0,0,1
8075,Mario Lemina ,5,GAB,DM,29-212,45,0,0,0,0,0,0,0,0,33,2,0,0
8076,   Pablo Sarabia ,21,ESP,"RW,DM",30-325,45,0,0,0,0,0,0,1,0,33,1,0,0
8077,Rúben Neves ,8,POR,DM,26-019,90,0,0,0,0,1,0,1,0,107,1,1,1
8078,Toti Gomes ,24,POR,"LB,CB",24-075,90,0,0,0,0,0,0,1,0,98,2,2,2
8079,Max Kilman ,23,ENG,CB,25-313,90,0,0,0,0,1,0,0,0,122,0,0,0
8080,Craig Dawson ,15,ENG,CB,32-330,64,0,0,0,0,0,0,0,0,80,0,1,1
8081,   Hugo Bueno ,64,ESP,LB,20-195,26,0,0,0,0,0,0,0,0,20,1,0,0
8082,Nélson Semedo ,22,POR,RB,29-136,90,0,0,0,0,0,0,1,0,92,5,1,2
8083,José Sá ,1,POR,GK,30-074,90,0,0,0,0,0,0,0,0,34,0,0,0
8084,Danny Welbeck ,18,ENG,FW,32-126,82,1,0,0,0,3,1,0,0,36,0,0,1
8085,   Deniz Undav ,21,GER,FW,26-256,8,0,0,0,0,1,0,0,0,2,0,0,0
8086,Kaoru Mitoma ,22,JPN,"LW,LM",25-316,90,1,0,0,0,2,1,0,0,52,1,0,0
8087,Solly March ,7,ENG,"RW,LB,RM",28-255,90,0,1,0,0,8,4,0,0,69,2,0,1
8088,Alexis Mac Allister ,10,ARG,"AM,CM",24-098,90,1,0,1,1,4,2,1,0,61,0,0,1
8089,Moisés Caicedo ,25,ECU,"DM,CM",21-150,90,0,0,0,0,2,1,0,0,69,0,0,1
8090,Pascal Groß ,13,GER,"DM,RB",31-290,90,0,0,0,0,2,1,0,0,96,2,0,1
8091,Pervis Estupiñán ,30,ECU,LB,25-070,82,0,0,0,0,2,0,0,0,79,0,2,1
8092,   Facundo Buonanotte ,40,ARG,RM,18-099,8,0,0,0,0,0,0,0,0,2,0,0,0
8093,Levi Colwill ,6,ENG,CB,20-034,90,0,0,0,0,2,0,0,0,88,0,0,1
8094,Lewis Dunk ,5,ENG,CB,31-131,90,0,0,0,0,2,1,0,0,87,0,0,1
8095,Joël Veltman ,34,NED,RB,31-076,71,0,0,0,0,3,2,0,0,60,4,0,0
8096,   Julio César Enciso ,20,PAR,FW,19-068,19,0,0,0,0,1,0,0,0,10,0,0,0
8097,Jason Steele ,23,ENG,GK,32-226,90,0,1,0,0,0,0,0,0,18,0,0,0
8098,Ivan Toney ,17,ENG,FW,27-016,90,1,0,0,0,3,3,0,0,28,0,3,0
8099,Bryan Mbeumo ,19,CMR,FW,23-237,78,0,2,0,0,1,0,0,0,24,0,0,1
8100,   Yoane Wissa ,11,COD,"CM,FW",26-210,12,0,0,0,0,0,0,0,0,6,0,0,1
8101,Mathias Jensen ,8,DEN,CM,27-090,84,0,1,0,0,1,0,0,0,38,5,0,5
8102,   Saman Ghoddos ,14,IRN,FW,29-207,6,0,0,0,0,0,0,0,0,3,1,0,0
8103,Christian Nørgaard ,6,DEN,CM,29-022,90,0,0,0,0,0,0,0,0,31,4,2,2
8104,Mikkel Damsgaard ,24,DEN,CM,22-272,72,0,0,0,0,0,0,0,0,19,1,0,1
8105,   Josh Dasilva ,10,ENG,CM,24-160,18,0,0,0,0,0,0,0,0,7,1,0,0
